id	previous_weight_lbs	current_weight_lbs	height_in	gender	score	single_pic_sample	photo1	photo2
1xvew6	305	227	73	FALSE	107	T	HEaGwWH_1.jpg	HEaGwWH_2.jpg
1xvapl	158	133	67	TRUE	1206	T	edxzKZl_1.jpg	edxzKZl_2.jpg
1xuxlf	140	148	71	FALSE	32	F	llNgXAr.jpg	HVACCoG.jpg
1yq25a	338	265	73	FALSE	494	T	yMfjymk_1.jpg	yMfjymk_2.jpg
1ypwgn	182	170	66	FALSE	73	T	immDfuN_1.jpg	immDfuN_2.jpg
1ypo2c	145	117	64	TRUE	510	T	Z6szySa_1.jpg	Z6szySa_2.jpg
1yphhr	305	240	63	TRUE	601	T	fJRjqow_1.jpg	fJRjqow_2.jpg
1ynuqo	310	235	73	FALSE	57	T	SaGKDWB_1.jpg	SaGKDWB_2.jpg
1ym7ay	140	135	68	FALSE	38	T	DcR4q7v_1.jpg	DcR4q7v_2.jpg
1yloy0	161	190	75	FALSE	60	T	u29IMCs_1.jpg	u29IMCs_2.jpg
1ylflo	235	163	66	FALSE	502	T	x64GWyG_1.jpg	x64GWyG_2.jpg
1yk81e	150	130	64	TRUE	428	T	tDAI6FR_1.jpg	tDAI6FR_2.jpg
1yfrin	180	140	62	TRUE	1572	T	NJAGKbI_1.jpg	NJAGKbI_2.jpg
1z7sru	300	150	64	TRUE	3493	T	Ut0TCUe_1.jpg	Ut0TCUe_2.jpg
1z7pac	302	292	63	TRUE	145	F	J5vAuK0.jpg	H30VuE0.jpg
1z5sbq	200	193	68	FALSE	21	T	NqJslbD_1.jpg	NqJslbD_2.jpg
1z42fp	300	200	71	FALSE	1309	T	SPqTKjn_1.jpg	SPqTKjn_2.jpg
1z3lmu	183	135	68	TRUE	319	T	pOS1me0_1.jpg	pOS1me0_2.jpg
1z3l22	160	141	69	TRUE	153	F	FyCddAf.jpg	JD99use.jpg
1z2bk6	175	145	60	TRUE	87	T	lb36xLz_1.jpg	lb36xLz_2.jpg
1yyll1	220	190	62	TRUE	208	T	Wsw4N3w_1.jpg	Wsw4N3w_2.jpg
1yxx3c	217	183	69	FALSE	47	F	b1VMQ9S.jpg	ArYD2mI.jpg
1ywctu	297	167	68	FALSE	150	T	yfCy4O6_1.jpg	yfCy4O6_2.jpg
1yvazs	206	165	68	TRUE	203	T	LQ5j0MO_1.jpg	LQ5j0MO_2.jpg
1yu91p	105	125	68	TRUE	2370	F	V1jgyzj.jpg	00rQw1K.jpg
1zltje	205	212	74	FALSE	25	T	3DHWBfc_1.jpg	3DHWBfc_2.jpg
1zkzwf	180	165	68	FALSE	94	T	liSoIZg_1.jpg	liSoIZg_2.jpg
1zjqvl	180	140	67	TRUE	294	F	AY7HU5f.jpg	PHYtS9n.jpg
1zi8yp	320	230	78	FALSE	329	T	DWzm35A_1.jpg	DWzm35A_2.jpg
1zi1rm	210	220	76	FALSE	84	F	9jVuliw.jpg	iHY0x4e.jpg
1zhufp	292	196	66	TRUE	155	T	qk8rDJb_1.jpg	qk8rDJb_2.jpg
1zh0h5	165	155	63	TRUE	233	T	CfNdTJu_1.jpg	CfNdTJu_2.jpg
1zgkdm	275	152	65	TRUE	2125	T	7VqMcGW_1.jpg	7VqMcGW_2.jpg
1zeqj3	330	330	73	FALSE	116	T	0Cxjnk8_1.jpg	0Cxjnk8_2.jpg
1zd5vm	230	190	66	TRUE	160	T	6HNXC0x_1.jpg	6HNXC0x_2.jpg
1zcr4f	270	223	72	FALSE	67	F	HCGty5y.jpg	DOQFuaK.jpg
1z97dt	105	135	70	TRUE	477	F	aQSjF2E.jpg	7wCKomA.jpg
1z87fx	250	204	68	TRUE	140	T	aeJ9PFd_1.jpg	aeJ9PFd_2.jpg
203107	204	160	70	TRUE	414	T	6XKPkqB_1.jpg	6XKPkqB_2.jpg
202f36	235	170	67	TRUE	2253	T	4QjZEid_1.jpg	4QjZEid_2.jpg
202auk	237	226	71	FALSE	31	T	wKJ1kP8_1.jpg	wKJ1kP8_2.jpg
201mxe	182	168	60	TRUE	239	T	XiBWTQQ_1.jpg	XiBWTQQ_2.jpg
2002uo	192	157	64	TRUE	132	T	M1lq4HP_1.jpg	M1lq4HP_2.jpg
2002bu	214	174	70	FALSE	1329	T	8XTHRjT_1.jpg	8XTHRjT_2.jpg
1zyo44	200	174	68	FALSE	58	F	IPtNyFh.jpg	rbbfd6p.jpg
1zw8hb	195	180	66	FALSE	159	T	fSbesDu_1.jpg	fSbesDu_2.jpg
1zvomv	240	225	64	TRUE	130	T	1Swa7oH_1.jpg	1Swa7oH_2.jpg
1zttks	396	277	66	TRUE	134	T	zHiEj5L_1.jpg	zHiEj5L_2.jpg
1zthna	230	142	68	TRUE	2729	T	ijQUEyi_1.jpg	ijQUEyi_2.jpg
20g5ol	290	245	72	FALSE	71	T	x5oGyLJ_1.jpg	x5oGyLJ_2.jpg
20ewwo	250	180	66	TRUE	329	T	T68Zdc0_1.jpg	T68Zdc0_2.jpg
20ehy1	289	199	74	FALSE	817	T	XraU5ey_1.jpg	XraU5ey_2.jpg
20ehac	273	190	73	FALSE	1364	T	ebS83dE_1.jpg	ebS83dE_2.jpg
20d1mq	268	221	74	FALSE	148	T	sOwX4V5_1.jpg	sOwX4V5_2.jpg
20cgyf	230	175	67	FALSE	89	T	UMNKkNi_1.jpg	UMNKkNi_2.jpg
20bfc7	178	175	72	FALSE	15	T	SKCJ8su_1.jpg	SKCJ8su_2.jpg
20adyk	217	188	73	TRUE	156	T	GhfHgra_1.jpg	GhfHgra_2.jpg
20acb5	145	133	64	TRUE	792	T	qlZ91FE_1.jpg	qlZ91FE_2.jpg
205e0x	293	253	72	FALSE	68	T	jITiBbj_1.jpg	jITiBbj_2.jpg
204g4k	234	216	61	TRUE	128	T	xbmiJId_1.jpg	xbmiJId_2.jpg
203b21	550	336	70	FALSE	171	T	3wdCcfg_1.jpg	3wdCcfg_2.jpg
20x97m	320	270	76	FALSE	107	T	gSb8Yll_1.jpg	gSb8Yll_2.jpg
20vnjm	190	175	71	FALSE	46	T	7BUEUsz_1.jpg	7BUEUsz_2.jpg
20vfhz	217	167	67	TRUE	179	T	H6q2LCu_1.jpg	H6q2LCu_2.jpg
20un3i	193	162	70	FALSE	69	T	rSKxNPU_1.jpg	rSKxNPU_2.jpg
20sia7	305	220	75	FALSE	127	T	I4zqTQp_1.jpg	I4zqTQp_2.jpg
20n08d	136	134	67	TRUE	122	F	U6OS1Lr.jpg	N3rzrAT.jpg
20kp4u	169	144	66	TRUE	776	T	7ULs2BI_1.jpg	7ULs2BI_2.jpg
20kk68	312	192	67	TRUE	770	T	EPJXzzh_1.jpg	EPJXzzh_2.jpg
20ixa2	244	219	73	FALSE	153	T	hMi7VV9_1.jpg	hMi7VV9_2.jpg
20ikn7	155	135	69	TRUE	208	T	zOm4HXT_1.jpg	zOm4HXT_2.jpg
21codz	290	200	70	FALSE	126	T	FzUZWCK_1.jpg	FzUZWCK_2.jpg
217b4s	205	138	64	TRUE	301	T	MGT91XO_1.jpg	MGT91XO_2.jpg
217aeu	150	160	67	FALSE	34	T	0L6ahnb_1.jpg	0L6ahnb_2.jpg
215sbc	330	194	71	FALSE	130	T	ieTZp81_1.jpg	ieTZp81_2.jpg
2155f0	228	203	71	FALSE	195	T	Hy7QyLU_1.jpg	Hy7QyLU_2.jpg
214et2	250	196	68	TRUE	67	T	cV6R9FW_1.jpg	cV6R9FW_2.jpg
213nos	221	207	70	FALSE	21	T	bFIb1mS_1.jpg	bFIb1mS_2.jpg
212g7e	255	225	73	FALSE	32	T	sTUSjyz_1.jpg	sTUSjyz_2.jpg
20y6o4	249	205	78	FALSE	78	T	UyqjEjw_1.jpg	UyqjEjw_2.jpg
21rynm	304	251	78	FALSE	212	T	xHpwhgc_1.jpg	xHpwhgc_2.jpg
21ry4g	205	170	72	FALSE	70	T	dt3zp8T_1.jpg	dt3zp8T_2.jpg
21poy4	198	174	67	FALSE	31	F	KRrM7Ht.jpg	ju9A8RV.jpg
21pbsm	180	155	72	FALSE	42	T	snJH7Tz_1.jpg	snJH7Tz_2.jpg
21nl9x	165	135	64	TRUE	537	T	R41WzXN_1.jpg	R41WzXN_2.jpg
21n82s	135	145	71	FALSE	214	T	9GRRyGQ_1.jpg	9GRRyGQ_2.jpg
21ln7q	235	190	71	FALSE	88	T	Hf0NxDw_1.jpg	Hf0NxDw_2.jpg
21k8m0	260	226	72	FALSE	163	T	9sLbD2h_1.jpg	9sLbD2h_2.jpg
21jvqj	119	150	70	FALSE	34	T	IJg901H_1.jpg	IJg901H_2.jpg
21icb0	235	190	71	FALSE	273	T	cuVn08w_1.jpg	cuVn08w_2.jpg
21hv39	318	258	74	FALSE	170	T	BU6A27l_1.jpg	BU6A27l_2.jpg
21f9fw	242	202	64	TRUE	111	T	sFDPaHO_1.jpg	sFDPaHO_2.jpg
21eg0o	235	217	67	FALSE	121	T	ejMedHj_1.jpg	ejMedHj_2.jpg
2283n9	176	171	68	FALSE	38	T	txbG7CW_1.jpg	txbG7CW_2.jpg
226z97	170	120	65	TRUE	359	T	1Ztdh0g_1.jpg	1Ztdh0g_2.jpg
226wlv	135	119	62	TRUE	843	T	F3L8wrf_1.jpg	F3L8wrf_2.jpg
225fcx	215	194	71	FALSE	29	T	HvHtF8z_1.jpg	HvHtF8z_2.jpg
224r2y	158	136	63	TRUE	309	T	sMMh8Uf_1.jpg	sMMh8Uf_2.jpg
220tp3	240	190	63	TRUE	205	F	qoZC69Q.jpg	9CojF0L.jpg
220mqb	240	190	71	FALSE	410	T	CIaHJGO_1.jpg	CIaHJGO_2.jpg
21zm7k	311	240	73	FALSE	33	F	1YaYzKB.jpg	kSWAEEu.jpg
21x96n	250	190	74	FALSE	51	F	oIijWZy.jpg	aosE8WC.jpg
21vg8a	175	145	61	TRUE	160	T	3kDzYAi_1.jpg	3kDzYAi_2.jpg
21v7rz	250	206	67	TRUE	173	T	deiXR9J_1.jpg	deiXR9J_2.jpg
21sx51	241	216	64	TRUE	147	T	JaPtby0_1.jpg	JaPtby0_2.jpg
21sa0k	390	340	76	FALSE	50	T	ernM04S_1.jpg	ernM04S_2.jpg
22n8mt	190	160	68	FALSE	115	F	AjIFNfn.jpg	aW39Udn.jpg
22m7ps	233	183	64	TRUE	887	F	bBUIzpZ.jpg	TeSa7FP.jpg
22jfc8	245	189	77	FALSE	41	F	OD1KlzS.jpg	qTvVO33.jpg
22i5au	290	200	71	FALSE	103	T	26DP388_1.jpg	26DP388_2.jpg
22gavd	275	220	67	TRUE	2179	F	B7MIAMS.jpg	j3rTA7V.jpg
22g1jp	257	238	72	FALSE	32	F	NV2ZJVb.jpg	dKSxBZO.jpg
22dzpq	213	173	72	TRUE	738	T	jAILbAO_1.jpg	jAILbAO_2.jpg
22dznh	256	155	68	TRUE	265	T	rGc1JYX_1.jpg	rGc1JYX_2.jpg
22drx3	144	132	65	TRUE	83	F	rihNbYA.jpg	JpA06Rv.jpg
22d85d	234	199	66	TRUE	216	T	lFXa54T_1.jpg	lFXa54T_2.jpg
22bu8n	200	154	63	TRUE	193	F	MDkK36d.jpg	zNiBlwf.jpg
22b8xy	192	158	64	TRUE	186	T	oFSW68L_1.jpg	oFSW68L_2.jpg
228szs	175	145	71	FALSE	118	T	firwfFz_1.jpg	firwfFz_2.jpg
231jot	257	207	74	FALSE	68	T	WL7cwnx_1.jpg	WL7cwnx_2.jpg
230q8k	210	135	66	TRUE	302	T	YvP2Txx_1.jpg	YvP2Txx_2.jpg
230gia	196	173	67	TRUE	149	T	xHDY7mf_1.jpg	xHDY7mf_2.jpg
2304y9	250	148	66	TRUE	2953	T	z3vN4uz_1.jpg	z3vN4uz_2.jpg
22yzwc	241	214	65	TRUE	145	T	yFa0mZj_1.jpg	yFa0mZj_2.jpg
22xvym	230	200	74	FALSE	1322	T	Fkg4b51_1.jpg	Fkg4b51_2.jpg
22x3vy	165	187	71	FALSE	215	T	hMdcJze_1.jpg	hMdcJze_2.jpg
22tx7g	192	151	68	TRUE	223	T	AR8L2nQ_1.jpg	AR8L2nQ_2.jpg
22tui4	213	133	66	TRUE	3301	T	10SYV9Q_1.jpg	10SYV9Q_2.jpg
22scld	199	169	71	FALSE	102	T	YavD7aK_1.jpg	YavD7aK_2.jpg
22qhj3	265	185	70	FALSE	132	F	iBWoQfP.jpg	VO8spLp.jpg
23fo31	287	235	67	TRUE	318	T	8ML7kcR_1.jpg	8ML7kcR_2.jpg
23f3ka	183	139	68	TRUE	454	T	JBsJZG8_1.jpg	JBsJZG8_2.jpg
23d1hr	246	169	66	TRUE	1719	T	Lpig4mM_1.jpg	Lpig4mM_2.jpg
23cfna	225	150	70	FALSE	87	T	p50hfju_1.jpg	p50hfju_2.jpg
23c8nj	291	216	76	FALSE	814	F	arJJIOA.jpg	5SHREb6.jpg
23b2c3	242	201	68	TRUE	142	T	NiJujYg_1.jpg	NiJujYg_2.jpg
239r9s	285	215	75	FALSE	45	F	5f7M9wb.jpg	kzMBDhA.jpg
239p7g	130	110	62	TRUE	1886	T	y4VvQD7_1.jpg	y4VvQD7_2.jpg
239iph	280	220	70	FALSE	99	F	AzcPcvC.jpg	x0lZR0g.jpg
2380js	287	214	71	FALSE	170	T	N4ACeoA_1.jpg	N4ACeoA_2.jpg
237yxl	254	202	68	TRUE	699	T	6n2cESn_1.jpg	6n2cESn_2.jpg
237ryq	125	185	73	FALSE	116	F	sXdmlbB.jpg	4A3HeIJ.jpg
237pt6	210	195	72	FALSE	281	T	prBofQQ_1.jpg	prBofQQ_2.jpg
236313	215	178	64	TRUE	383	T	ErOkN4Q_1.jpg	ErOkN4Q_2.jpg
23w8tu	235	185	65	TRUE	214	F	X5yWG7q.jpg	su1nUjl.jpg
23w8sx	300	180	71	FALSE	257	T	B0bE8N3_1.jpg	B0bE8N3_2.jpg
23vlan	258	213	74	FALSE	82	T	SI1WiEc_1.jpg	SI1WiEc_2.jpg
23ufml	162	145	69	FALSE	54	T	3TXGedK_1.jpg	3TXGedK_2.jpg
23s8pl	295	240	73	FALSE	68	T	tEB4cA5_1.jpg	tEB4cA5_2.jpg
23pbip	190	145	67	TRUE	232	T	F1O61XE_1.jpg	F1O61XE_2.jpg
23o366	149	185	73	FALSE	92	T	T6bMbax_1.jpg	T6bMbax_2.jpg
23n6tp	260	180	71	FALSE	246	F	RzDSQ0A.jpg	jhoPaLy.jpg
23lw0x	160	120	64	TRUE	3295	T	8dgXH04_1.jpg	8dgXH04_2.jpg
23l9p9	322	265	73	FALSE	273	T	Sy3lMlT_1.jpg	Sy3lMlT_2.jpg
23jv4m	265	188	73	FALSE	135	T	ct1lwOf_1.jpg	ct1lwOf_2.jpg
23joal	141	124	60	TRUE	716	F	qjhqakW.jpg	qxGtI8s.jpg
23jlb4	242	175	63	TRUE	458	F	bOE2vRZ.jpg	E1SMEuf.jpg
23j0pi	205	178	76	FALSE	119	F	IV1JRjJ.jpg	ITsDgXZ.jpg
23huqj	168	173	71	FALSE	48	T	traSaut_1.jpg	traSaut_2.jpg
248sse	310	220	78	FALSE	68	T	oqlTtbg_1.jpg	oqlTtbg_2.jpg
2485tw	165	149	64	TRUE	285	T	FCut3w6_1.jpg	FCut3w6_2.jpg
242yvb	225	173	70	FALSE	159	T	i9l1JXK_1.jpg	i9l1JXK_2.jpg
23zdpm	325	195	69	FALSE	204	T	1ssF2LX_1.jpg	1ssF2LX_2.jpg
23xgl9	165	145	69	FALSE	119	T	yk18kQh_1.jpg	yk18kQh_2.jpg
23x91b	190	145	66	FALSE	61	T	vnFEVM6_1.jpg	vnFEVM6_2.jpg
23x7p9	285	215	72	FALSE	137	F	ouOrzLn.jpg	sw6nFMS.jpg
24oz8q	240	194	76	FALSE	83	T	joYm82G_1.jpg	joYm82G_2.jpg
24o4eq	190	130	61	TRUE	264	T	y1gSfdk_1.jpg	y1gSfdk_2.jpg
24ncw3	255	205	67	TRUE	158	T	FJGUUtQ_1.jpg	FJGUUtQ_2.jpg
24nc0x	215	187	71	FALSE	52	T	U92Ab6E_1.jpg	U92Ab6E_2.jpg
24lrtp	123	123	66	TRUE	169	T	f43IQ6L_1.jpg	f43IQ6L_2.jpg
24kv1y	261	199	68	FALSE	191	T	MaLYtXW_1.jpg	MaLYtXW_2.jpg
24idik	250	195	60	FALSE	193	T	snNfpLa_1.jpg	snNfpLa_2.jpg
24fgh8	300	140	64	TRUE	4240	T	kIbeJEI_1.jpg	kIbeJEI_2.jpg
24ee7g	205	137	63	TRUE	440	T	nVIUKNJ_1.jpg	nVIUKNJ_2.jpg
24dx2m	315	225	76	FALSE	59	T	0U2eslV_1.jpg	0U2eslV_2.jpg
24dlf3	221	176	70	FALSE	156	T	InG3p7S_1.jpg	InG3p7S_2.jpg
255v56	130	165	70	FALSE	122	T	2OQNMCU_1.jpg	2OQNMCU_2.jpg
255lsi	170	160	68	FALSE	50	T	TyQGGWx_1.jpg	TyQGGWx_2.jpg
2548ne	193	150	67	TRUE	571	T	hZ5H3Qy_1.jpg	hZ5H3Qy_2.jpg
253cii	255	190	73	FALSE	30	T	Kov6yGK_1.jpg	Kov6yGK_2.jpg
250dyx	273	223	70	FALSE	190	T	bLJoLvM_1.jpg	bLJoLvM_2.jpg
250cl8	185	175	65	TRUE	65	T	mgl3Yyn_1.jpg	mgl3Yyn_2.jpg
24y7ij	157	117	62	TRUE	1894	T	W3zfR5O_1.jpg	W3zfR5O_2.jpg
24xdgk	184	171	70	FALSE	57	T	LRJby4S_1.jpg	LRJby4S_2.jpg
24wsdl	286	186	71	FALSE	451	T	9ECS43D_1.jpg	9ECS43D_2.jpg
24vzln	187	143	64	TRUE	1506	T	FIHpvJh_1.jpg	FIHpvJh_2.jpg
24t94p	323	276	71	TRUE	135	T	d35QBTG_1.jpg	d35QBTG_2.jpg
24sveu	196	164	71	FALSE	23	T	2wNwEU3_1.jpg	2wNwEU3_2.jpg
24snom	255	215	63	TRUE	86	T	v0D0GcU_1.jpg	v0D0GcU_2.jpg
24sbd8	262	220	67	FALSE	41	T	NnVHpai_1.jpg	NnVHpai_2.jpg
24s8kx	210	130	63	TRUE	3406	T	tbWy7n5_1.jpg	tbWy7n5_2.jpg
24qg2i	190	130	61	TRUE	324	T	HopnuXG_1.jpg	HopnuXG_2.jpg
25j31e	250	207	67	TRUE	528	T	XwbJBDj_1.jpg	XwbJBDj_2.jpg
25g99r	220	120	63	TRUE	2658	T	Mtk3Ec9_1.jpg	Mtk3Ec9_2.jpg
25fb2u	175	175	69	FALSE	65	T	CeVOgka_1.jpg	CeVOgka_2.jpg
25dzon	176	161	68	FALSE	40	T	fDh9cV2_1.jpg	fDh9cV2_2.jpg
25dm37	165	145	68	TRUE	906	T	YsJomAs_1.jpg	YsJomAs_2.jpg
25dlgd	213	188	68	TRUE	336	T	Seoj2nh_1.jpg	Seoj2nh_2.jpg
25cc8o	145	153	69	FALSE	56	T	9ncPH3D_1.jpg	9ncPH3D_2.jpg
25a9bh	236	171	69	FALSE	126	F	yFG1o5Q.jpg	abepsp4.jpg
258u8b	115	121	66	TRUE	1719	T	j0I0g2K_1.jpg	j0I0g2K_2.jpg
258f5u	254	143	66	TRUE	574	T	y1IYuSR_1.jpg	y1IYuSR_2.jpg
258f5m	175	175	72	FALSE	164	T	rU5AWT8_1.jpg	rU5AWT8_2.jpg
258097	210	121	64	TRUE	469	T	B9fxSiT_1.jpg	B9fxSiT_2.jpg
257crq	205	120	62	TRUE	720	F	soHJlIJ.jpg	IyL2BIH.jpg
25yb6k	207	125	65	TRUE	4273	F	SObKGS2.jpg	YpPvP7i.jpg
25vj1b	232	180	63	TRUE	270	T	VxwNOAh_1.jpg	VxwNOAh_2.jpg
25qna2	170	145	62	TRUE	130	T	yfEPEWi_1.jpg	yfEPEWi_2.jpg
25pxzw	365	315	69	FALSE	120	T	rSrXj7r_1.jpg	rSrXj7r_2.jpg
26cw61	302	215	67	TRUE	164	T	EVrZJGq_1.jpg	EVrZJGq_2.jpg
26cm6m	166	154	63	TRUE	403	T	XTo7k7K_1.jpg	XTo7k7K_2.jpg
26c67l	240	210	65	TRUE	218	T	5ysLFxV_1.jpg	5ysLFxV_2.jpg
267m7h	260	220	70	FALSE	178	T	taYI8cJ_1.jpg	taYI8cJ_2.jpg
266wp0	165	150	70	FALSE	33	T	PFpjskz_1.jpg	PFpjskz_2.jpg
266qbw	225	225	71	FALSE	151	T	vlK5IxW_1.jpg	vlK5IxW_2.jpg
263hlz	220	170	71	FALSE	38	T	zNOBZXD_1.jpg	zNOBZXD_2.jpg
262sxg	208	175	63	TRUE	59	T	yuak4Gm_1.jpg	yuak4Gm_2.jpg
2626p5	312	215	74	FALSE	128	T	Z13C46c_1.jpg	Z13C46c_2.jpg
260x3v	380	250	77	FALSE	769	T	weSzwIf_1.jpg	weSzwIf_2.jpg
260ihj	230	185	72	FALSE	30	F	RvYAnlQ.jpg	1kspZMX.jpg
25zssi	240	233	68	TRUE	82	T	oCUByp6_1.jpg	oCUByp6_2.jpg
25zoz8	185	135	64	TRUE	348	T	iaNbtD3_1.jpg	iaNbtD3_2.jpg
25zisu	265	200	74	FALSE	120	T	0rH3GRp_1.jpg	0rH3GRp_2.jpg
25zhug	380	200	72	FALSE	56	F	wMSclkt.jpg	61ObDgu.jpg
26tn4y	155	173	68	FALSE	42	T	8pcfCtB_1.jpg	8pcfCtB_2.jpg
26t6j4	175	150	64	TRUE	234	T	JJTMdCx_1.jpg	JJTMdCx_2.jpg
26sv9u	230	165	66	FALSE	80	T	QZkKVjW_1.jpg	QZkKVjW_2.jpg
26qzlx	165	138	67	TRUE	1045	T	icAFfkS_1.jpg	icAFfkS_2.jpg
26pyp9	293	243	72	FALSE	34	T	CqY0jT4_1.jpg	CqY0jT4_2.jpg
26ptmx	110	110	61	TRUE	213	T	Cn7wZDA_1.jpg	Cn7wZDA_2.jpg
26okny	240	188	70	FALSE	65	T	e4MbTbl_1.jpg	e4MbTbl_2.jpg
26liuv	145	127	67	TRUE	405	T	KjerEUU_1.jpg	KjerEUU_2.jpg
26jlem	320	238	67	TRUE	253	F	lwKJFVl.jpg	Tx2t8Qo.jpg
26gr4u	173	143	68	TRUE	629	T	J588VnN_1.jpg	J588VnN_2.jpg
2787cx	245	185	67	FALSE	2002	T	AFkmNgw_1.jpg	AFkmNgw_2.jpg
277u73	291	195	66	TRUE	1475	T	rlzhw9h_1.jpg	rlzhw9h_2.jpg
2777m1	240	190	67	FALSE	205	T	8ESNKcA_1.jpg	8ESNKcA_2.jpg
2770rs	202	158	69	FALSE	76	T	FXfeh0e_1.jpg	FXfeh0e_2.jpg
2765ox	200	160	66	TRUE	161	T	8alvJSj_1.jpg	8alvJSj_2.jpg
275wlf	220	152	66	TRUE	2460	T	yTe6VPo_1.jpg	yTe6VPo_2.jpg
2742ji	270	210	70	FALSE	41	F	JZRORzV.jpg	ocgbjJ8.jpg
2740r6	335	223	74	FALSE	498	T	4B77SDq_1.jpg	4B77SDq_2.jpg
2739wc	155	130	69	TRUE	342	T	nA6YDUz_1.jpg	nA6YDUz_2.jpg
271hxb	350	299	71	FALSE	370	T	MT7blAs_1.jpg	MT7blAs_2.jpg
270q50	140	119	62	TRUE	157	T	kV7045c_1.jpg	kV7045c_2.jpg
2709he	180	162	71	FALSE	37	T	DjqE6XA_1.jpg	DjqE6XA_2.jpg
26yslm	293	179	71	FALSE	127	T	GfmOUdK_1.jpg	GfmOUdK_2.jpg
26x9ot	308	272	65	TRUE	119	T	ZY7J05u_1.jpg	ZY7J05u_2.jpg
26wmwn	220	155	63	TRUE	195	T	5nXrCn2_1.jpg	5nXrCn2_2.jpg
27n0vk	275	219	69	FALSE	61	F	iDbjhZ7.jpg	F70sX8U.jpg
27myz8	175	135	63	TRUE	962	T	riVti5Y_1.jpg	riVti5Y_2.jpg
27lhf3	220	190	66	TRUE	331	T	ciKPfN5_1.jpg	ciKPfN5_2.jpg
27l91s	310	170	71	FALSE	122	T	0LOVe9d_1.jpg	0LOVe9d_2.jpg
27jyyu	315	210	72	FALSE	71	T	sG8tcis_1.jpg	sG8tcis_2.jpg
27iagk	160	145	68	TRUE	178	T	YwgV192_1.jpg	YwgV192_2.jpg
27g1gb	214	184	65	TRUE	211	T	IoTs88e_1.jpg	IoTs88e_2.jpg
27fw3f	220	170	71	FALSE	69	T	KDrVNGW_1.jpg	KDrVNGW_2.jpg
27fbzy	209	187	76	FALSE	22	T	K8QkFGz_1.jpg	K8QkFGz_2.jpg
27eu6h	189	166	66	TRUE	69	F	IAJi5KP.jpg	ejx5s2n.jpg
27dwzu	200	184	70	FALSE	44	T	hB4mADO_1.jpg	hB4mADO_2.jpg
27ct6o	187	177	61	TRUE	40	T	Z0Gnelm_1.jpg	Z0Gnelm_2.jpg
27cefe	115	110	61	TRUE	53	T	e4pMpmq_1.jpg	e4pMpmq_2.jpg
27bzg2	215	122	64	TRUE	204	F	eOc8FnA.jpg	XK90hBb.jpg
27apgh	123	122	63	TRUE	70	T	XYqB8eD_1.jpg	XYqB8eD_2.jpg
27acxd	225	165	67	FALSE	122	T	lQEv8uF_1.jpg	lQEv8uF_2.jpg
281mk9	310	125	66	FALSE	1640	T	Kp2S0JR_1.jpg	Kp2S0JR_2.jpg
27ztyv	204	235	77	FALSE	29	T	QlS8E0Z_1.jpg	QlS8E0Z_2.jpg
27xkl1	330	242	76	FALSE	104	T	9PxIUeK_1.jpg	9PxIUeK_2.jpg
27x0r2	300	210	76	FALSE	1351	T	krVhMf1_1.jpg	krVhMf1_2.jpg
27wm8w	286	202	77	FALSE	41	F	wlbT2BH.jpg	L7EIr6g.jpg
27wcm8	200	171	75	FALSE	39	F	0iTvn5V.jpg	iiETdct.jpg
27ugn8	260	189	64	TRUE	636	T	xdVquJp_1.jpg	xdVquJp_2.jpg
27t3nv	275	205	73	FALSE	259	T	6rGFjHd_1.jpg	6rGFjHd_2.jpg
27somt	257	225	70	FALSE	160	T	lk6Lp1z_1.jpg	lk6Lp1z_2.jpg
27rz7j	184	165	65	TRUE	259	T	E8pbvpg_1.jpg	E8pbvpg_2.jpg
27r4nw	220	150	70	FALSE	916	T	ynqPDYF_1.jpg	ynqPDYF_2.jpg
27qylr	195	164	70	FALSE	371	T	Vs6LXoJ_1.jpg	Vs6LXoJ_2.jpg
27pdb7	205	174	72	FALSE	188	T	CTByzEW_1.jpg	CTByzEW_2.jpg
27paee	128	131	60	TRUE	1004	T	vvttFR9_1.jpg	vvttFR9_2.jpg
27os77	200	165	69	FALSE	204	T	snXaYlG_1.jpg	snXaYlG_2.jpg
27nt7v	235	215	65	TRUE	91	T	R5VlIRh_1.jpg	R5VlIRh_2.jpg
28gly7	198	178	66	TRUE	579	T	c3ozt5k_1.jpg	c3ozt5k_2.jpg
28fvkx	207	193	68	TRUE	571	T	GyFicWc_1.jpg	GyFicWc_2.jpg
28e1el	320	190	78	FALSE	927	T	OyRd22V_1.jpg	OyRd22V_2.jpg
28dfyb	251	176	69	FALSE	2199	T	LYMBkuv_1.jpg	LYMBkuv_2.jpg
28bd9v	170	159	63	TRUE	66	T	UIYgy0v_1.jpg	UIYgy0v_2.jpg
288tk1	293	263	73	FALSE	55	F	qCH8Nt2.jpg	gnBroxj.jpg
288jap	357	297	67	TRUE	119	T	bpmgOKG_1.jpg	bpmgOKG_2.jpg
287200	130	155	76	FALSE	236	T	IrFDbg8_1.jpg	IrFDbg8_2.jpg
28wx8e	192	170	64	TRUE	96	T	nM4AnNm_1.jpg	nM4AnNm_2.jpg
28wttg	147	130	68	TRUE	149	T	On5FYBI_1.jpg	On5FYBI_2.jpg
28wqbc	196	180	69	FALSE	163	F	2qU8nsv.jpg	vDGmyXw.jpg
28vo1v	247	210	72	FALSE	78	T	2eEwhQx_1.jpg	2eEwhQx_2.jpg
